200002020502,1.48.9
200002020503,2.03.8
200002020504,1.00.7
200002020505,1.11.5
200002020506,1.01.5
200002020507,2.36.5
200002020508,1.00.0
200002020509,1.10.9
200002020510,2.03.5
200002020511,1.10.7
200002020512,1.47.0
200002020601,1.47.4
200002020602,0.59.8
200002020603,1.47.0
200002020604,1.53.4
200002020605,1.12.6
200002020606,0.59.3
200002020607,0.58.8
200002020608,1.52.0
200002020609,2.45.7
200002020610,0.58.5
200002020611,2.02.5
200002020612,1.45.2
200002020701,1.12.2
200002020702,1.48.0
200002020703,1.00.1
200002020704,1.48.0
200002020705,1.11.5
200002020706,1.12.4
200002020707,2.43.5
200002020708,1.46.6
200002020709,1.10.7
200002020710,1.49.5
200002020711,1.43.9
200002020712,1.46.7
200002020801,1.00.2
200002020802,1.48.2
200002020803,1.51.1
200002020804,1.46.6
200002020805,0.59.2
200002020806,0.59.6
200002020807,1.46.5
200002020808,1.10.5
200002020809,1.10.3
200002020810,1.45.6
200002020811,1.10.5
200002020812,1.50.5
200003010101,1.01.0
200003010102,1.49.8
200003010103,2.04.8
200003010104,1.01.2
200003010105,1.44.8
200003010106,1.50.0
200003010107,1.46.5
200003010108,2.03.3
200003010109,1.50.4
200003010110,1.10.1
200003010111,1.45.5
200003010112,0.57.5
200003010201,1.49.8
200003010202,1.45.3
200003010203,1.12.1
200003010204,1.49.8
200003010205,2.04.3
200003010206,1.12.0
200003010207,1.44.7
200003010208,1.10.9
200003010209,1.51.0
200003010210,1.48.4
200003010211,1.10.1
200003010212,1.00.3
200003010301,1.01.6
200003010302,1.46.3
200003010303,1.49.5
200003010304,1.01.2
200003010305,1.50.2
200003010306,1.49.2
200003010307,2.44.0
200003010308,1.50.7
200003010309,1.48.6
200003010310,1.11.1
200003010311,1.49.2
200003010312,0.57.9
200003010401,1.50.6
200003010402,1.11.9
200003010403,1.50.6
200003010404,1.50.9
200003010405,1.44.0
200003010406,0.58.5
200003010407,1.00.4
200003010408,1.10.8
200003010409,2.02.3
200003010410,1.43.0
200003010411,1.10.0
200003010412,1.47.7
200003010501,1.50.7
200003010502,1.52.1
200003010503,2.04.7
200003010504,1.02.0
200003010505,1.49.5
200003010506,1.11.6
200003010507,1.00.5
200003010508,1.43.2
200003010509,2.02.7
200003010510,1.48.0
200003010511,1.42.9
200003010512,0.57.8
200003010601,1.50.1
200003010602,1.52.3
200003010603,0.58.8
200003010604,1.01.5
200003010605,1.45.5
200003010606,1.49.6
200003010607,2.02.4
200003010608,1.50.0
200003010609,2.02.7
200003010610,1.09.8
200003010611,1.42.6
200003010612,1.48.0
200003010701,1.00.1
200003010702,1.11.0
200003010703,1.45.7
200003010704,1.47.0
200003010705,1.00.0
200003010706,2.04.3
200003010707,2.43.2
200003010708,1.46.5
200003010709,1.10.5
200003010710,1.51.5
200003010711,2.03.6
200003010712,0.59.3
200003010801,1.48.1
200003010802,1.53.4
200003010803,1.48.0
200003010804,1.52.5
200003010805,1.12.2
200003010806,0.59.5
200003010807,0.58.5
200003010808,2.04.4
200003010809,1.11.2
200003010810,1.46.0
200003010811,2.01.2
200003010812,1.44.3
200003020101,1.49.2
200003020102,0.57.3
200003020103,1.48.5
200003020104,1.02.0
200003020105,1.11.3
200003020106,1.43.0
200003020107,1.49.1
200003020108,1.47.1
200003020109,1.00.0
200003020110,1.48.2
200003020111,1.09.3
200003020112,1.48.3
200003020201,1.01.2
200003020202,1.10.9
200003020203,1.50.8
200003020204,1.48.5
200003020206,0.59.5
200003020207,2.03.1
200003020208,1.00.0
200003020209,2.01.0
200003020210,1.10.2
200003020211,1.48.2
200003020212,1.47.5
200003020301,1.48.9
200003020302,1.00.8
200003020303,1.48.9
200003020304,1.43.3
200003020305,1.11.0
200003020306,1.10.3
200003020307,2.02.7
200003020308,1.00.0
200003020309,1.42.2
200003020310,1.47.5
200003020311,1.48.2
200003020312,0.57.4
200003020401,1.00.9
200003020402,1.10.3
200003020403,1.49.3
200003020404,1.48.0
200003020406,1.11.1
200003020407,1.47.4
200003020408,1.48.6
200003020409,1.10.0
200003020410,1.46.1
200003020411,1.08.8
200003020412,2.01.2
200003020501,1.01.2
200003020502,0.58.5
200003020503,1.48.7
200003020504,1.51.0
200003020505,0.59.6
200003020506,1.12.3
200003020507,1.46.9
200003020509,1.50.4
200003020510,1.49.5
200003020511,1.45.0
200003020512,2.03.5
200003020601,1.01.1
200003020602,1.45.5
200003020603,1.51.0
200003020604,1.48.7
200003020606,1.11.9
200003020607,1.47.0
200003020608,1.44.2
200003020609,1.00.1
200003020610,1.10.0
200003020611,2.01.3
200003020612,0.58.3
200003020701,1.00.7
200003020702,0.59.3
200003020703,1.48.2
200003020704,1.00.7
200003020706,1.12.4
200003020707,1.51.7
200003020708,1.44.3
200003020709,2.03.6
200003020710,1.47.2
200003020711,1.50.9
200003020712,1.47.0
200003020801,1.48.2
200003020802,1.11.9
200003020803,1.48.5
200003020804,1.45.5
200003020805,0.59.8
200003020806,2.04.6
200003020807,1.00.0
200003020808,2.04.1
200003020809,1.52.3
200003020810,1.46.0
200003020811,1.43.5
200003020812,1.10.5
200003030101,1.01.5
200003030102,0.57.7
200003030103,1.48.3
200003030104,1.10.0
200003030105,1.01.0
200003030106,1.47.9
200003030107,1.49.4
200003030108,1.48.0
200003030109,1.48.7
200003030110,2.01.5
200003030111,1.47.5
200003030112,2.02.8
200003030201,1.01.0
200003030202,1.49.5
200003030203,1.44.6
200003030204,1.49.0
200003030205,1.11.8
200003030206,1.51.8
200003030207,1.11.9
200003030208,2.04.1
200003030209,0.59.7
200003030210,1.10.6
200003030211,2.02.4
200003030212,1.11.6
200003030301,1.43.9
200003030302,1.49.5
200003030303,1.00.8
200003030304,1.10.7
200003030305,1.49.2
200003030306,2.04.6
200003030307,1.49.2
200003030308,1.11.0
200003030309,2.42.9
200003030310,1.10.3
200003030311,1.09.5
200003030312,1.50.7
200003030401,1.00.8
200003030402,1.49.9
200003030403,1.11.3
200003030404,1.01.1
200003030405,1.13.1
200003030406,1.49.2
200003030407,1.44.5
200003030408,1.52.0
200003030409,1.47.8
200003030410,1.50.9
200003030411,1.10.0
200003030412,2.04.3
200003030501,1.49.9
200003030502,1.01.7
200003030503,1.49.3
200003030504,0.58.9
200003030505,1.52.3
200003030506,1.52.8
200003030507,1.12.3
200003030508,2.06.0
200003030509,1.47.4
200003030510,1.10.8
200003030511,1.46.4
200003030512,1.11.6
200003030601,1.00.8
200003030602,1.49.2
200003030603,1.12.6
200003030604,1.48.3
200003030605,1.00.3
200003030606,1.45.9
200003030607,1.52.5
200003030608,2.05.3
200003030609,0.59.9
200003030610,2.04.8
200003030611,2.05.4
200003030612,1.12.3
200003030701,1.12.9
200003030702,1.00.2
200003030703,1.48.0
200003030704,1.00.3
200003030705,1.12.5
200003030706,1.48.8
200003030707,1.52.7
200003030708,2.06.2
200003030709,1.47.0
200003030710,2.04.6
200003030711,1.50.1
200003030712,1.12.2
200003030801,1.00.5
200003030802,1.49.4
200003030803,1.12.5
200003030804,1.48.6
200003030805,1.13.7
200003030806,1.53.2
200003030807,1.48.5
200003030808,1.12.3
200003030809,1.45.6
200003030810,1.11.8
200003030811,1.11.2
200003030812,2.06.5
200003040101,1.52.8
200003040102,1.01.0
200003040103,1.47.9
200003040104,1.01.0
200003040105,1.52.0
200003040106,1.48.0
200003040107,2.04.5
200003040108,1.48.5
200003040109,1.52.6
200003040110,1.11.5
200003040111,2.46.9
200003040112,1.12.2
200003040201,1.00.5
200003040202,1.47.4
200003040203,1.48.2
200003040204,1.13.2
200003040205,1.14.3
200003040206,1.48.2
200003040207,1.53.5
200003040208,1.13.0
200003040209,1.00.0
200003040210,2.09.3
200003040211,1.11.1
200003040212,2.07.3
200003040301,1.00.3
200003040302,1.12.6
200003040303,1.47.5
200003040304,2.06.6
200003040305,1.00.4
200003040306,1.47.7
200003040307,1.53.5
200003040308,1.12.1
200003040309,1.46.8
200003040310,2.07.0
200003040311,1.46.3
200003040312,1.12.0
200003040401,1.00.5
200003040402,1.47.9
200003040403,1.46.5
200003040404,1.47.9
200003040405,1.00.2
200003040406,2.06.3
200003040407,1.48.7
200003040408,2.06.8
200003040409,1.54.4
200003040410,1.11.7
200003040411,1.51.9
200003040412,1.12.6
200003040501,1.00.9
200003040502,1.47.8
200003040503,1.45.4
200003040504,2.04.9
200003040505,1.47.6
200003040506,2.04.6
200003040507,1.12.2
200003040508,2.05.4
200003040509,1.52.1
200003040510,1.11.0
200003040511,1.46.2
200003040512,1.12.0
200003040601,1.01.4
200003040602,1.47.9
200003040603,1.00.8
200003040604,1.11.6
200003040605,2.04.5
200003040606,1.48.6
200003040607,1.52.4
200003040608,2.04.6
200003040609,2.04.4
200003040610,2.48.0
200003040611,1.47.4
200003040612,1.11.8
200003040701,1.13.0
200003040702,1.47.7
200003040703,1.00.0
200003040704,1.47.4
200003040705,2.05.5
200003040706,1.45.7
200003040707,1.47.0
200003040708,2.05.8
200003040709,1.46.1
200003040710,1.12.5
200003040711,2.03.7
200003040712,1.13.0
200003040801,1.00.8
200003040802,1.12.6
200003040803,1.48.3
200003040804,1.53.8
200003040805,1.13.5
200003040806,1.12.6
200003040807,1.48.4
200003040808,2.06.7
200003040809,1.12.3
200003040810,2.05.5
200003040811,1.12.2
200003040812,1.00.4
200005010101,1.27.6
200005010102,1.14.7
200005010103,1.40.5
200005010104,1.40.7
200005010106,2.07.8
200005010107,1.12.6
200005010108,1.39.0
200005010109,1.49.3
200005010110,1.48.0
200005010111,1.23.7
200005010112,1.25.1
200005010201,1.27.6
200005010202,1.27.9
200005010203,1.40.3
200005010204,1.14.7
200005010205,1.41.3
200005010206,1.13.7
200005010207,1.39.5
200005010208,2.13.4
200005010209,1.22.6
200005010210,2.00.4
200005010211,1.33.4
200005010212,1.26.0
200005010301,1.28.0
200005010302,1.14.6
200005010303,1.27.5
200005010304,1.14.8
200005010305,1.37.7
200005010306,1.13.0
200005010307,1.39.5
200005010309,1.37.3
200005010310,2.12.1
200005010311,2.00.4
200005010312,1.12.6
200005010401,1.28.0
200005010402,1.14.7
200005010403,1.27.5
200005010404,1.40.3
200005010406,1.41.4
200005010407,1.27.0
200005010408,1.26.2
200005010409,1.35.9
200005010410,1.22.9
200005010411,1.49.2
200005010412,1.37.9
200005010501,1.27.7
200005010502,1.14.4
200005010503,1.14.5
200005010504,1.40.4
200005010506,1.41.2
200005010507,1.26.2
200005010508,1.12.7
200005010509,2.31.0
200005010510,1.38.2
200005010511,1.34.1
200005010512,1.25.7
200005010601,1.28.0
200005010602,1.14.6
200005010603,1.41.0
200005010604,1.40.1
200005010605,1.52.2
200005010606,2.13.7
200005010607,1.13.4
200005010608,1.39.2
200005010609,1.13.3
200005010610,2.28.3
200005010611,3.17.5
200005010612,1.12.7
200005010701,1.14.0
200005010702,1.14.1
200005010703,1.27.0
200005010704,1.40.0
200005010706,1.40.4
200005010707,1.38.9
200005010708,1.50.2
200005010709,1.24.5
200005010710,1.11.0
200005010711,1.35.9
200005010712,1.25.8
200005010801,1.14.7
200005010802,1.28.2
200005010803,1.14.2
200005010804,1.39.0
200005010805,1.13.7
200005010806,1.38.7
200005010807,1.39.0
200005010808,1.37.8
200005010809,1.24.2
200005010810,1.49.3
200005010811,1.35.6
200005010812,1.12.2
200005020101,1.38.6
200005020102,1.12.5
200005020103,1.26.2
200005020104,1.24.1
200005020106,1.51.3
200005020107,1.38.0
200005020108,1.25.0
200005020109,2.22.5
200005020110,2.01.6
200005020111,1.22.1
200005020112,1.23.0
200005020201,1.14.4
200005020202,1.40.1
200005020203,1.27.0
200005020204,2.03.4
200005020205,1.36.3
200005020206,1.12.8
200005020207,2.30.0
200005020208,1.38.3
200005020209,1.23.8
200005020210,2.01.6
200005020211,2.00.9
200005020212,1.37.2
200005020301,1.39.4
200005020302,1.26.4
200005020303,1.14.3
200005020304,1.37.4
200005020306,1.25.6
200005020307,2.06.9
200005020308,1.13.0
200005020309,2.18.5
200005020310,1.35.4
200005020311,2.27.6
200005020312,2.11.2
200005020401,1.41.4
200005020402,1.26.6
200005020403,2.26.5
200005020404,1.14.0
200005020406,1.23.9
200005020407,1.36.5
200005020408,1.35.6
200005020409,1.24.3
200005020410,2.09.5
200005020411,1.49.3
200005020412,1.25.6
200005020501,1.27.0
200005020502,1.13.5
200005020503,1.40.4
200005020504,1.49.8
200005020506,1.23.2
200005020507,1.12.6
200005020508,1.22.3
200005020509,2.26.6
200005020510,1.33.1
200005020511,2.13.7
200005020512,1.39.1
200005020601,1.39.8
200005020602,1.13.4
200005020603,1.27.1
200005020604,1.22.6
200005020605,1.35.0
200005020606,1.47.3
200005020607,1.48.8
200005020608,1.22.3
200005020609,1.21.0
200005020610,1.35.6
200005020611,1.32.8
200005020612,1.38.3
200005020701,1.39.7
200005020702,1.13.5
200005020703,2.29.1
200005020704,1.27.2
200005020706,1.24.0
200005020707,1.35.4
200005020708,1.35.5
200005020709,1.49.3
200005020710,1.11.4
200005020711,1.48.9
200005020712,1.25.2
200005020801,1.39.6
200005020802,1.12.9
200005020803,1.26.2
200005020804,1.49.3
200005020806,1.37.3
200005020807,1.38.6
200005020808,1.51.2
200005020809,1.48.7
200005020810,1.23.6
200005020811,1.21.4
200005020812,1.35.1
200005030101,1.27.3
200005030102,1.39.9
200005030103,1.13.5
200005030104,1.39.5
200005030106,2.24.4
200005030107,1.25.1
200005030108,2.03.6
200005030109,1.48.2
200005030110,1.36.4
200005030111,2.33.2
200005030112,1.36.3
200005030201,2.13.5
200005030202,1.13.3
200005030203,1.39.1
200005030204,1.50.9
200005030205,1.23.6
200005030206,1.12.0
200005030207,1.24.8
200005030208,1.35.2
200005030209,2.00.9
200005030210,1.22.1
200005030211,2.28.8
200005030212,1.24.2
200005030301,1.13.6
200005030302,1.40.7
200005030303,2.02.1
200005030304,1.23.1
200005030306,1.36.4
200005030307,2.01.3
200005030308,1.12.5
200005030309,2.29.0
200005030310,1.11.7
200005030311,1.36.2
200005030312,1.48.5
200005030401,1.26.2
200005030402,1.12.7
200005030403,1.39.8
200005030404,1.37.6
200005030405,1.22.6
200005030406,1.34.6
200005030407,2.01.7
200005030408,1.46.5
200005030409,2.25.7
200005030410,1.22.0
200005030501,1.39.7
200005030502,1.26.6
200005030503,1.13.4
200005030504,1.50.1
200005030506,1.35.7
200005030507,2.22.1
200005030508,1.48.2
200005030509,1.12.1
200005030510,1.35.0
200005030511,2.09.3
200005030512,1.23.5
200005030601,1.27.2
200005030602,1.14.1
200005030603,1.40.5
200005030604,2.29.6
200005030605,2.03.5
200005030606,1.24.6
200005030607,1.38.7
200005030608,1.49.1
200005030609,1.22.7
200005030610,1.34.8
200005030611,1.33.9
200005030612,2.13.0
200005030701,1.13.5
200005030702,1.26.0
200005030703,1.40.3
200005030704,2.32.5
200005030705,1.38.2
200005030706,1.38.6
200005030707,1.37.4
200005030708,1.24.2
200005030709,1.50.0
200005030711,2.28.5
200005030712,1.12.4
200005030801,1.14.7
200005030802,1.41.2
200005030803,2.15.8
200005030804,1.26.3
200005030805,2.06.0
200005030806,1.39.7
200005030807,1.13.5
200005030808,1.52.3
200005030809,1.38.3
200005030810,1.12.2
200005030811,1.49.7
200005030812,1.37.9
200005040101,1.39.9
200005040102,1.26.5
200005040103,1.13.4
200005040104,2.05.5
200005040106,1.36.5
200005040107,1.38.5
200005040108,1.12.5
200005040109,1.48.5
200005040110,1.49.0
200005040111,2.00.3
200005040112,1.23.4
200005040201,1.13.0
200005040202,1.39.8
200005040203,1.39.7
200005040204,1.26.1
200005040205,1.49.0
200005040206,1.36.4
200005040207,1.49.0
200005040208,2.03.4
200005040209,1.11.9
200005040210,1.36.3
200005040211,1.21.8
200005040212,1.38.0
200005040301,1.14.8
200005040302,2.28.0
200005040303,1.26.9
200005040304,1.26.2
200005040306,1.54.1
200005040307,1.41.6
200005040308,2.33.9
200005040309,2.05.8
200005040310,1.12.8
200005040311,1.37.3
200005040312,1.39.3
200005040401,1.14.6
200005040402,1.38.3
200005040403,1.26.8
200005040404,2.07.1
200005040406,1.41.3
200005040407,1.27.0
200005040408,1.52.4
200005040409,1.39.0
200005040410,2.05.1
200005040411,1.36.2
200005040412,1.26.6
200005040501,1.13.6
200005040502,1.25.7
200005040503,1.37.0
200005040504,1.50.5
200005040506,1.24.2
200005040507,2.10.8
200005040508,1.36.3
200005040509,1.49.0
200005040510,1.36.8
200005040511,2.20.8
200005040512,1.38.0
200005040601,2.15.0
200005040602,2.03.0
200005040603,1.26.0
200005040604,1.13.6
200005040605,1.39.0
200005040606,1.24.1
200005040607,1.23.4
200005040608,2.02.5
200005040609,1.37.7
200005040610,1.23.4
200005040611,1.49.4
200005040612,1.12.7
200005040701,1.15.0
200005040702,1.41.4
200005040703,2.07.5
200005040704,2.35.0
200005040706,1.25.8
200005040707,1.38.2
200005040708,1.25.9
200005040709,1.36.8
200005040710,1.51.2
200005040711,1.10.7
200005040712,1.51.9
200005040801,1.13.2
200005040802,1.26.2
200005040803,1.38.7
200005040804,1.51.7
200005040806,1.37.9
200005040807,1.12.0
200005040808,1.24.9
200005040809,2.03.7
200005040810,1.23.8
200005040811,2.01.0
200005040812,1.12.2
200005050101,1.22.6
200005050102,1.28.2
200005050103,1.23.4
200005050104,1.24.8
200005050106,2.11.9
200005050107,1.35.1
200005050108,1.48.4
200005050109,1.48.0
200005050110,2.19.9
200005050111,1.36.4
200005050112,1.11.5
200005050201,1.13.4
200005050202,1.36.7
200005050203,1.13.1
200005050204,1.50.3
200005050205,1.25.6
200005050206,2.14.8
200005050207,1.37.4
200005050208,2.11.6
200005050209,1.22.0
200005050210,1.21.1
200005050211,1.45.9
200005050212,1.22.1
200005050301,1.24.2
200005050302,1.27.2
200005050303,1.37.5
200005050304,1.38.7
200005050305,2.03.4
200005050306,1.35.2
200005050307,1.25.7
200005050308,1.22.9
200005050310,2.26.2
200005050311,1.21.3
200005050312,1.24.6
200005050401,1.14.1
200005050402,1.36.9
200005050403,1.24.4
200005050404,1.50.4
200005050405,1.24.9
200005050406,1.12.6
200005050407,1.49.4
200005050408,1.38.3
200005050409,1.34.5
200005050410,2.09.8
200005050411,1.48.2
200005050412,1.23.4
200005050501,1.27.7
200005050502,1.49.7
200005050503,1.37.2
200005050504,1.25.2
200005050505,1.12.7
200005050506,1.37.7
200005050507,1.48.6
200005050508,1.49.6
200005050509,1.23.1
200005050510,1.10.6
200005050511,1.34.1
200005050512,1.23.4
200005050601,1.38.3
200005050602,1.13.8
200005050603,1.13.2
200005050604,1.26.0
200005050606,2.22.6
200005050607,1.37.4
200005050608,1.39.0
200005050609,1.36.9
200005050610,1.11.6
200005050611,1.48.1
200005050612,1.36.5
200005050701,1.27.5
200005050702,1.23.2
200005050703,1.36.4
200005050704,2.03.2
200005050706,1.12.3
200005050707,1.38.3
200005050708,1.48.8
200005050709,1.26.2
200005050710,1.37.4
200005050711,1.35.6
200005050712,1.25.0
200005050801,1.37.7
200005050802,1.28.5
200005050803,1.24.0
200005050804,1.40.1
200005050805,2.14.2
200005050806,1.14.0
200005050807,2.02.0
200005050808,1.35.0
200005050809,2.01.4
200005050810,1.35.0
200005050811,2.00.0
200005050812,1.24.0
200005060101,1.27.5
200005060102,1.23.9
200005060103,1.14.7
200005060104,1.38.6
200005060105,1.25.6
200005060106,2.22.0
200005060107,1.24.5
200005060109,1.49.5
200005060110,2.11.6
200005060111,1.36.3
200005060112,1.23.0
200005060201,1.42.4
200005060202,1.50.0
200005060203,1.23.9
200005060204,1.52.5
200005060206,1.13.0
200005060207,1.37.9
200005060208,1.35.2
200005060209,1.47.5
200005060210,1.21.6
200005060211,2.33.8
200005060212,1.21.9
200005060301,1.14.9
200005060302,1.36.9
200005060303,1.27.5
200005060304,1.38.3
200005060305,1.38.8
200005060306,2.12.2
200005060307,1.13.0
200005060308,1.37.3
200005060309,2.26.5
200005060310,1.47.0
200005060311,1.22.5
200005060312,1.35.8
200005060401,1.51.7
200005060402,1.41.0
200005060403,1.25.0
200005060404,1.26.4
200005060406,1.51.2
200005060407,1.26.2
200005060408,1.22.9
200005060409,1.25.0
200005060410,1.22.0
200005060411,1.10.6
200005060412,1.35.2
200005060501,1.26.1
200005060502,1.39.5
200005060503,1.36.5
200005060504,1.14.4
200005060506,1.37.6
200005060507,2.22.7
200005060508,1.37.1
200005060509,1.22.3
200005060510,1.23.0
200005060511,1.48.2
200005060512,1.35.4
